setting,agent_variant,question_id,audit_required,audit_reasons,gold_answer,final_answer,format_compliant,semantic_correct,strict_answer_correct,fully_valid_correct,answer_reason_consistent,reason_mathematically_valid,reason_uses_all_required_facts,judge_disagreement,auto_error_types,format_failure_categories,finalizer_selected_source,deterministic_normalizations,finalizer_reason,finalizer_raw_output,manual_format_valid,manual_semantic_correct,manual_answer_reason_consistent,manual_reason_mathematically_valid,manual_reason_uses_all_required_facts,manual_error_type,auto_manual_agreement,manual_notes
self_check_before_commit,canonical,11,True,answer_reason_inconsistent;judge_disagreement,520,310,True,False,False,False,False,False,False,True,unable_to_judge,,recomputed,,Calculating the total amount paid over 4 months and subtracting the initial down payment.,"Selected source: recomputed
Final answer: 310
Reason: Calculating the total amount paid over 4 months and subtracting the initial down payment.",,,,,,,,
self_check_before_commit,canonical,12,True,answer_reason_inconsistent;judge_disagreement,3,4,True,False,False,False,False,False,False,True,correct_answer_in_reasoning_but_wrong_final_answer,,recomputed,,"Calculating the total number of pouches needed and dividing by the number of pouches per pack gives us 13 + 3 + 2 = 18 pouches, which divided by 6 pouches per pack equals 3 packs plus a remainder, indicating Roger needs to buy 4 packs.","Selected source: recomputed
Final answer: 4
Reason: Calculating the total number of pouches needed and dividing by the number of pouches per pack gives us 13 + 3 + 2 = 18 pouches, which divided by 6 pouches per pack equals 3 packs plus a remainder, indicating Roger needs to buy 4 packs.",,,,,,,,
self_check_before_commit,canonical,13,True,answer_reason_inconsistent;judge_disagreement,28,46,True,False,False,False,False,False,False,True,unable_to_judge,,recomputed,,"By subtracting the weight loss of the first person from the total weight loss, we find the combined weight loss of the last two people. Then, dividing this by 2 gives their individual weight loss.","Selected source: recomputed
Final answer: 46
Reason: By subtracting the weight loss of the first person from the total weight loss, we find the combined weight loss of the last two people. Then, dividing this by 2 gives their individual weight loss.",,,,,,,,
self_check_before_commit,canonical,14,True,answer_reason_inconsistent;judge_disagreement,768,145,True,False,False,False,False,False,False,True,unable_to_judge,,recomputed,,"By subtracting the number of cucumbers from the total number of potatoes, we can find the total number of vegetables produced.","Selected source: recomputed
Final answer: 145
Reason: By subtracting the number of cucumbers from the total number of potatoes, we can find the total number of vegetables produced.",,,,,,,,
self_check_before_commit,canonical,15,True,answer_reason_inconsistent;judge_disagreement,100,32,True,False,False,False,False,False,False,True,unable_to_judge,,recomputed,,"By applying the given ratio (Mark buys 50 cans, Jennifer buys 6 more), we can calculate the total number of cans Jennifer takes home.","Selected source: recomputed
Final answer: 32
Reason: By applying the given ratio (Mark buys 50 cans, Jennifer buys 6 more), we can calculate the total number of cans Jennifer takes home.",,,,,,,,
self_check_before_commit,canonical,16,True,answer_reason_inconsistent;judge_disagreement,700,1300,True,False,False,False,False,False,False,True,unable_to_judge,,recomputed,,"By adding her regular earnings ($500) to her overtime earnings ($20 per hour * 10 hours), we get her total income for the week.","Selected source: recomputed
Final answer: 1300
Reason: By adding her regular earnings ($500) to her overtime earnings ($20 per hour * 10 hours), we get her total income for the week.",,,,,,,,
self_check_before_commit,canonical,17,True,answer_reason_inconsistent;judge_disagreement,35,38.50,True,False,False,False,False,False,False,True,unable_to_judge,,recomputed,,"After calculating the taxes and fees, the amount Winwin takes home is $38.50.","Selected source: recomputed  
Final answer: $38.50  
Reason: After calculating the taxes and fees, the amount Winwin takes home is $38.50.",,,,,,,,
self_check_before_commit,canonical,18,True,answer_reason_inconsistent;judge_disagreement,200,175,True,False,False,False,False,False,False,True,unable_to_judge,,recomputed,,"By subtracting the amount spent ($400) from the total amount saved over 2 years ($25/month * 12 months/year * 2 years), we get $175 remaining in John's piggy bank.","Selected source: recomputed
Final answer: 175
Reason: By subtracting the amount spent ($400) from the total amount saved over 2 years ($25/month * 12 months/year * 2 years), we get $175 remaining in John's piggy bank.",,,,,,,,
self_check_before_commit,canonical,19,True,answer_reason_inconsistent;judge_disagreement,135,15,True,False,False,False,False,False,False,True,unable_to_judge,,recomputed,,"Each guest brings one additional person, so half of the 30 guests plus themselves equals 15 additional people bringing their own plates.","Selected source: recomputed
Final answer: 15
Reason: Each guest brings one additional person, so half of the 30 guests plus themselves equals 15 additional people bringing their own plates.",,,,,,,,
self_check_before_commit,canonical,20,True,answer_reason_inconsistent;judge_disagreement,43,30,True,False,False,False,False,False,False,True,unable_to_judge,,recomputed,,"By subtracting the removed pink hard hats from the initial count and accounting for the remaining green and yellow hard hats, we find that there are 30 hard hats left in the truck.","Selected source: recomputed  
Final answer: 30  
Reason: By subtracting the removed pink hard hats from the initial count and accounting for the remaining green and yellow hard hats, we find that there are 30 hard hats left in the truck.",,,,,,,,
